ID,Session,VPCode,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,TFPred1,TFPred2,TFPred3,TFPred4,TFPred5,TFPred6,Prediction1,Prediction2,Prediction3,Prediction4,Prediction5,Prediction6,idFinal_Questionnaire,Session,Date,VPCode,UEQS_1,UEQS_2,UEQS_3,UEQS_4,UEQS_5,UEQS_6,UEQS_7,UEQS_8,GQS_3_1,GQS_3_2,GQS_3_3,GQS_3_4,GQS_3_5,GQS_4_1,GQS_4_2,GQS_4_3,GQS_4_4,GQS_4_5,GQS_5_1,GQS_5_2,GQS_5_3,KIT_1,KIT_2,KIT_3,KIT_4,KIT_5,KIT_6,KIT_7,KIT_8,KIT_9,KIT_10,KIT_11,KUSIV3_1,KUSIV3_2,KUSIV3_3,Fun,SD_Gender,SD_Age,Notes,Date,Session,VPCode,Informing,Consent
741,a202b53229392d06a20e43345d13676c,ANLO08,4,3,4,NULL,3,NULL,2,2,4,2,2,NULL,NULL,3,2,4,NULL,NULL,NULL,3,2,NULL,4,3,4,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3,NULL,NULL,4,4,5,3,NULL,3,NULL,NULL,NULL,3,NULL,NULL,0,0,1,1,1,0,4,2,3,4,3,3,631,a202b53229392d06a20e43345d13676c,"2021-04-24 05:25:26",ANLO08,3,3,4,4,5,5,4,4,4,4,4,3,4,3,3,3,3,3,4,2,4,3,4,5,5,4,3,4,4,4,3,2,NULL,NULL,NULL,4,0,54,NULL,"2021-04-24 05:25:25",a202b53229392d06a20e43345d13676c,ANLO08,1,1
742,40b92b448d194c88de262dcbdcfbfc13,MAJO07,5,5,5,5,5,5,1,2,1,2,2,NULL,NULL,3,4,5,NULL,NULL,NULL,2,3,NULL,5,5,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3,NULL,NULL,3,1,4,5,NULL,3,NULL,NULL,NULL,2,NULL,NULL,1,0,0,0,1,0,5,3,2,4,2,4,632,40b92b448d194c88de262dcbdcfbfc13,"2021-04-24 05:31:19",MAJO07,7,7,7,7,7,7,4,4,3,5,5,5,5,4,4,5,4,4,3,1,1,1,1,3,1,1,6,3,4,6,4,2,NULL,NULL,NULL,NULL,0,40,NULL,"2021-04-24 05:31:19",40b92b448d194c88de262dcbdcfbfc13,MAJO07,1,1
743,274b46f8586bf6f39a26f6142cf9e95b,RUPE04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,633,274b46f8586bf6f39a26f6142cf9e95b,"2021-04-24 05:34:12",RUPE04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 05:34:12",274b46f8586bf6f39a26f6142cf9e95b,RUPE04,1,1
744,b8421d3da7e48925ab5fb3b7192c413e,MIMA03,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,634,b8421d3da7e48925ab5fb3b7192c413e,"2021-04-24 05:41:03",MIMA03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 05:41:02",b8421d3da7e48925ab5fb3b7192c413e,MIMA03,1,1
745,3f246b97724fda389321aa00aefe4cc6,MOMI08,2,5,2,NULL,5,5,4,1,1,1,4,NULL,NULL,5,4,4,NULL,NULL,NULL,2,4,NULL,4,4,4,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,NULL,NULL,5,2,5,5,NULL,4,NULL,NULL,NULL,3,NULL,NULL,0,0,0,1,1,0,5,3,3,4,2,3,635,3f246b97724fda389321aa00aefe4cc6,"2021-04-24 05:45:42",MOMI08,2,5,5,6,3,3,5,5,4,4,4,4,4,2,3,3,3,4,2,3,2,2,5,6,3,2,4,3,5,4,4,4,NULL,NULL,NULL,NULL,0,24,NULL,"2021-04-24 05:45:42",3f246b97724fda389321aa00aefe4cc6,MOMI08,1,1
746,3da63c0b52ef23fb1b91c3544e317a4e,ULHA09,4,4,4,4,4,4,1,2,1,2,2,NULL,NULL,4,1,4,NULL,NULL,NULL,2,3,NULL,NULL,3,3,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,2,3,4,4,NULL,4,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,1,1,3,3,3,3,2,3,636,3da63c0b52ef23fb1b91c3544e317a4e,"2021-04-24 05:46:21",ULHA09,6,7,5,6,7,6,6,7,4,4,4,4,4,3,3,4,3,4,1,4,2,2,4,4,2,2,3,2,3,4,3,2,NULL,NULL,NULL,NULL,0,35,NULL,"2021-04-24 05:46:21",3da63c0b52ef23fb1b91c3544e317a4e,ULHA09,1,1
747,8f234bbeac57c9be93847054a748db4f,CLHE01,4,4,3,NULL,4,NULL,2,3,2,2,3,NULL,NULL,5,4,3,NULL,2,NULL,3,3,NULL,4,4,3,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,NULL,NULL,4,2,4,4,NULL,4,NULL,NULL,NULL,2,NULL,NULL,0,0,1,1,0,0,3,3,4,3,3,3,637,8f234bbeac57c9be93847054a748db4f,"2021-04-24 05:57:56",CLHE01,2,4,1,2,1,1,3,6,1,3,3,3,3,1,3,3,3,3,3,3,5,4,4,6,6,4,2,4,4,4,4,4,NULL,NULL,NULL,1,4,0,NULL,"2021-04-24 05:57:56",8f234bbeac57c9be93847054a748db4f,CLHE01,1,1
748,4d27eb43d26a3ad423375e3819e3ecb2,GIPE02,5,4,3,NULL,5,NULL,3,1,1,NULL,2,NULL,NULL,3,3,4,NULL,NULL,NULL,1,1,NULL,NULL,1,2,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,5,NULL,NULL,4,4,5,4,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,1,1,NULL,2,2,3,3,2,NULL,638,4d27eb43d26a3ad423375e3819e3ecb2,"2021-04-24 06:03:58",GIPE02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 06:03:58",4d27eb43d26a3ad423375e3819e3ecb2,GIPE02,1,1
749,4e73c19bbda4bfb82fb19fae2a71c97e,CHFR11,4,4,3,4,4,NULL,3,3,2,2,2,NULL,NULL,4,4,4,NULL,4,NULL,4,2,NULL,NULL,2,3,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,5,NULL,NULL,4,4,4,4,NULL,3,NULL,NULL,NULL,3,NULL,NULL,0,0,1,0,0,1,3,3,4,3,2,3,639,4e73c19bbda4bfb82fb19fae2a71c97e,"2021-04-24 06:04:43",CHFR11,5,5,5,6,5,4,3,4,3,4,4,3,4,3,3,3,3,4,1,5,2,3,4,5,5,3,4,4,4,4,4,1,NULL,NULL,NULL,2,0,38,NULL,"2021-04-24 06:04:43",4e73c19bbda4bfb82fb19fae2a71c97e,CHFR11,1,1
750,17cadf2ace4efa69deb76be43139c2c0,KLBE03,4,4,3,4,4,4,2,1,2,2,4,NULL,NULL,4,4,4,NULL,NULL,NULL,1,3,NULL,5,4,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,3,1,4,NULL,NULL,4,NULL,NULL,NULL,2,NULL,NULL,1,1,0,0,1,0,4,3,3,3,2,3,640,17cadf2ace4efa69deb76be43139c2c0,"2021-04-24 06:06:38",KLBE03,5,4,4,3,4,4,5,5,3,3,3,3,3,3,3,3,3,3,5,1,3,5,5,4,4,4,4,4,4,4,4,3,NULL,NULL,NULL,NULL,0,39,NULL,"2021-04-24 06:06:38",17cadf2ace4efa69deb76be43139c2c0,KLBE03,1,1
751,36890ddccc5ae623fef1ce74948897d3,GAMI08,3,3,4,NULL,4,4,2,2,1,2,2,NULL,NULL,3,2,4,NULL,4,NULL,3,1,NULL,2,2,1,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3,NULL,NULL,3,3,4,3,NULL,4,NULL,NULL,NULL,2,NULL,NULL,0,0,0,1,0,0,2,4,2,3,3,4,641,36890ddccc5ae623fef1ce74948897d3,"2021-04-24 06:12:42",GAMI08,4,6,3,7,5,5,5,5,4,5,5,5,5,3,3,3,3,3,5,1,3,2,5,6,4,2,4,2,4,5,5,4,NULL,NULL,NULL,5,0,29,NULL,"2021-04-24 06:12:41",36890ddccc5ae623fef1ce74948897d3,GAMI08,1,1
752,d27ad0c137b5e40236130d05b84fcc25,ADREJU,3,4,2,4,4,NULL,3,2,2,3,5,NULL,NULL,5,4,4,NULL,NULL,NULL,2,2,NULL,4,2,4,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,NULL,NULL,3,5,4,NULL,NULL,5,NULL,NULL,NULL,2,NULL,NULL,0,1,1,0,1,0,4,4,3,2,2,3,642,d27ad0c137b5e40236130d05b84fcc25,"2021-04-24 06:18:56",ADREJU,7,4,6,7,6,6,4,6,4,4,5,5,5,2,2,3,2,3,3,1,4,4,4,5,5,5,3,2,2,2,2,2,NULL,NULL,NULL,2,0,33,NULL,"2021-04-24 06:18:56",d27ad0c137b5e40236130d05b84fcc25,ADREJU,1,1
753,9cc04e62e242f1a932b9bafc36864364,ANGR10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,643,9cc04e62e242f1a932b9bafc36864364,"2021-04-24 06:27:01",ANGR10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 06:27:01",9cc04e62e242f1a932b9bafc36864364,ANGR10,1,1
754,0432ea280cbd3a1ea6df33b7b330ad0f,PEBE07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,644,0432ea280cbd3a1ea6df33b7b330ad0f,"2021-04-24 06:38:16",PEBE07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 06:38:16",0432ea280cbd3a1ea6df33b7b330ad0f,PEBE07,1,1
755,996602e158b4bf1991dcd0164d5b4120,MABO06,NULL,NULL,5,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,5,5,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,5,3,NULL,NULL,NULL,NULL,645,996602e158b4bf1991dcd0164d5b4120,"2021-04-24 06:42:43",MABO06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 06:42:43",996602e158b4bf1991dcd0164d5b4120,MABO06,1,1
756,c048f7b6991e6b1cb5b8be5af0798269,NAMA04,4,5,3,4,5,4,2,3,1,2,4,NULL,NULL,5,4,5,NULL,NULL,NULL,3,2,NULL,NULL,3,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,5,NULL,NULL,5,5,5,5,NULL,4,NULL,NULL,NULL,3,NULL,NULL,1,0,0,0,1,1,3,3,3,3,2,3,646,c048f7b6991e6b1cb5b8be5af0798269,"2021-04-24 06:46:07",NAMA04,4,7,5,6,5,7,5,5,4,5,5,5,5,4,4,3,4,4,5,1,3,2,2,4,4,4,4,3,5,5,5,2,NULL,NULL,NULL,5,0,25,NULL,"2021-04-24 06:46:06",c048f7b6991e6b1cb5b8be5af0798269,NAMA04,1,1
757,d9f7662750b971f084aaf721e07bb932,LEVI06,5,5,4,NULL,5,4,1,3,2,1,2,NULL,NULL,3,1,5,NULL,NULL,NULL,3,4,NULL,NULL,4,5,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,3,3,3,NULL,NULL,5,NULL,NULL,NULL,1,NULL,NULL,0,1,0,1,1,1,4,4,3,3,3,3,647,d9f7662750b971f084aaf721e07bb932,"2021-04-24 06:59:49",LEVI06,1,1,1,1,1,1,1,1,2,5,5,5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 06:59:49",d9f7662750b971f084aaf721e07bb932,LEVI06,1,1
758,d77df5b694325fbac5a171921d8df099,CODE10,4,NULL,4,NULL,5,4,1,1,1,NULL,NULL,NULL,NULL,5,NULL,5,NULL,NULL,NULL,2,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,2,2,5,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0,1,NULL,NULL,3,3,2,4,NULL,NULL,648,d77df5b694325fbac5a171921d8df099,"2021-04-24 07:19:51",CODE10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 07:19:51",d77df5b694325fbac5a171921d8df099,CODE10,1,1
759,70b3b6c1580ad88b58cff77557829582,COPA06,4,4,4,4,4,NULL,2,2,2,2,4,NULL,NULL,2,3,4,NULL,NULL,NULL,3,3,NULL,NULL,4,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,2,NULL,NULL,2,2,4,4,NULL,4,NULL,NULL,NULL,2,NULL,NULL,1,0,1,0,1,1,4,3,3,3,2,4,649,70b3b6c1580ad88b58cff77557829582,"2021-04-24 07:24:13",COPA06,6,5,5,6,6,4,7,7,4,5,4,4,4,4,4,4,4,4,1,5,5,3,3,5,5,2,3,4,3,5,4,5,NULL,NULL,NULL,5,0,33,NULL,"2021-04-24 07:24:13",70b3b6c1580ad88b58cff77557829582,COPA06,1,1
760,c5e1e71ee3bd8d7810d0fbc9e82bcfd7,RITH05,2,2,3,4,2,NULL,3,4,2,2,4,NULL,NULL,4,4,4,NULL,NULL,NULL,2,1,NULL,2,2,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,4,NULL,NULL,4,2,2,2,NULL,5,NULL,NULL,NULL,1,NULL,NULL,1,0,1,0,1,0,3,3,3,3,2,4,650,c5e1e71ee3bd8d7810d0fbc9e82bcfd7,"2021-04-24 07:28:04",RITH05,2,7,3,5,2,3,2,1,3,3,3,2,2,2,2,2,1,3,5,1,3,4,5,6,6,1,1,3,3,2,2,4,NULL,NULL,NULL,2,1,43,NULL,"2021-04-24 07:28:04",c5e1e71ee3bd8d7810d0fbc9e82bcfd7,RITH05,1,1
761,d0fe3a67062bd95c72bd75d4a41727ee,PEJU12,4,5,4,4,4,4,5,1,2,2,3,NULL,NULL,3,3,3,NULL,3,NULL,3,1,NULL,2,1,2,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,2,2,4,NULL,NULL,3,NULL,NULL,NULL,3,NULL,NULL,0,1,0,0,0,0,2,3,2,3,2,4,651,d0fe3a67062bd95c72bd75d4a41727ee,"2021-04-24 07:37:03",PEJU12,1,7,2,3,1,1,5,7,1,5,5,3,2,1,3,4,3,4,4,2,2,6,7,7,2,2,2,1,1,3,2,2,NULL,NULL,NULL,2,0,25,NULL,"2021-04-24 07:37:03",d0fe3a67062bd95c72bd75d4a41727ee,PEJU12,1,1
762,5b1fd5d648cc9b30320e52da4be06404,INRO11,5,4,5,4,5,4,1,1,1,1,2,NULL,NULL,5,2,4,NULL,NULL,NULL,2,2,NULL,2,2,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,NULL,NULL,2,5,4,NULL,NULL,4,NULL,NULL,NULL,3,NULL,NULL,1,1,0,0,1,0,2,3,2,3,2,3,652,5b1fd5d648cc9b30320e52da4be06404,"2021-04-24 07:42:17",INRO11,5,3,4,3,6,6,5,5,4,5,5,4,4,4,3,4,4,4,2,4,3,3,3,3,3,3,5,5,5,4,5,5,NULL,NULL,NULL,4,0,44,NULL,"2021-04-24 07:42:16",5b1fd5d648cc9b30320e52da4be06404,INRO11,1,1
763,dacfa538a01cfc7eeaf45a25e5cdde84,RORU01,5,4,5,5,5,NULL,3,1,1,2,5,NULL,NULL,5,5,5,NULL,NULL,NULL,1,3,NULL,5,4,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,4,1,5,NULL,NULL,5,NULL,NULL,NULL,3,NULL,NULL,1,1,1,0,1,0,3,3,2,3,2,3,653,dacfa538a01cfc7eeaf45a25e5cdde84,"2021-04-24 07:57:00",RORU01,5,4,4,4,4,5,3,4,4,5,4,4,1,4,4,3,4,4,1,2,3,4,2,5,2,4,5,4,5,5,6,5,NULL,NULL,NULL,3,0,63,NULL,"2021-04-24 07:56:59",dacfa538a01cfc7eeaf45a25e5cdde84,RORU01,1,1
764,f63ceefe09cc1cba1f3b7b25b08cbd60,HTJK03,2,3,4,4,4,NULL,4,4,5,2,4,NULL,NULL,5,4,4,NULL,3,NULL,3,1,NULL,1,1,4,5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,NULL,NULL,3,2,3,NULL,NULL,1,NULL,NULL,NULL,5,NULL,NULL,0,1,1,0,0,0,3,2,4,5,2,4,654,f63ceefe09cc1cba1f3b7b25b08cbd60,"2021-04-24 08:42:13",HTJK03,5,7,6,7,6,6,7,6,4,5,5,5,5,5,3,4,4,4,4,5,2,2,4,2,3,2,5,3,3,5,4,5,NULL,NULL,NULL,4,0,24,NULL,"2021-04-24 08:42:13",f63ceefe09cc1cba1f3b7b25b08cbd60,HTJK03,1,1
765,21d777820c860b0246c59f5b0bb775ea,SIMA12,NULL,NULL,5,NULL,4,4,2,NULL,1,NULL,NULL,NULL,NULL,4,NULL,4,NULL,NULL,NULL,1,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,4,4,5,4,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,NULL,NULL,2,2,2,NULL,NULL,NULL,655,21d777820c860b0246c59f5b0bb775ea,"2021-04-24 09:11:50",SIMA12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 09:11:49",21d777820c860b0246c59f5b0bb775ea,SIMA12,1,1
766,6f5510685fb8debc154dc459d549bbf8,HERO05,4,4,4,4,4,4,1,1,1,1,3,NULL,NULL,3,4,4,NULL,NULL,NULL,2,1,NULL,2,2,2,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,2,2,3,NULL,NULL,4,NULL,NULL,NULL,2,NULL,NULL,0,1,0,0,1,0,2,3,2,3,2,3,656,6f5510685fb8debc154dc459d549bbf8,"2021-04-24 09:13:30",HERO05,4,6,4,4,3,4,4,6,3,4,4,3,3,3,3,3,3,3,4,4,2,4,4,3,3,1,2,2,3,4,3,1,NULL,NULL,NULL,NULL,0,37,NULL,"2021-04-24 09:13:29",6f5510685fb8debc154dc459d549bbf8,HERO05,1,1
767,4ddb9113ce42bfeb62a6d81908e565d6,SUHO05,NULL,NULL,5,NULL,5,NULL,2,NULL,4,NULL,NULL,NULL,NULL,5,NULL,5,NULL,NULL,NULL,1,3,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,1,2,4,4,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,1,0,1,NULL,NULL,NULL,4,3,4,NULL,NULL,NULL,657,4ddb9113ce42bfeb62a6d81908e565d6,"2021-04-24 09:21:59",SUHO05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 09:21:59",4ddb9113ce42bfeb62a6d81908e565d6,SUHO05,1,1
768,49c9df92debbd5d7c6a047db22b2ecc8,ELBE08,5,5,5,4,5,4,4,1,1,1,4,NULL,NULL,4,3,4,NULL,NULL,NULL,1,2,NULL,NULL,4,2,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,NULL,NULL,5,3,5,4,NULL,5,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,1,1,2,3,3,3,3,4,658,49c9df92debbd5d7c6a047db22b2ecc8,"2021-04-24 09:23:53",ELBE08,6,7,4,3,3,5,3,5,4,4,5,2,3,2,2,4,2,4,4,2,2,3,5,5,5,5,3,3,3,5,3,1,NULL,NULL,NULL,4,0,36,NULL,"2021-04-24 09:23:53",49c9df92debbd5d7c6a047db22b2ecc8,ELBE08,1,1
769,8e8d04b364413e19267afdb2045690ab,SOHO05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,659,8e8d04b364413e19267afdb2045690ab,"2021-04-24 09:24:59",SOHO05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 09:24:59",8e8d04b364413e19267afdb2045690ab,SOHO05,1,1
770,71a7c5efd1e0f80bcb63cdeadcdbdae3,SAKA12,2,4,5,NULL,4,NULL,3,1,4,3,4,NULL,NULL,4,4,3,NULL,NULL,NULL,2,2,NULL,2,2,2,5,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,4,NULL,NULL,4,4,2,2,NULL,3,NULL,NULL,NULL,2,NULL,NULL,0,0,1,1,1,0,2,3,4,4,3,4,660,71a7c5efd1e0f80bcb63cdeadcdbdae3,"2021-04-24 09:33:28",SAKA12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 09:33:28",71a7c5efd1e0f80bcb63cdeadcdbdae3,SAKA12,1,1
771,b6329d1781560a9cfd065c8383650f2b,CHARLI,NULL,NULL,2,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,3,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,5,3,5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,3,3,NULL,NULL,NULL,NULL,661,b6329d1781560a9cfd065c8383650f2b,"2021-04-24 09:37:37",CHARLI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-24 09:37:36",b6329d1781560a9cfd065c8383650f2b,CHARLI,1,1
